stop_name,stop_id,line_id,arrival_delay,arrival_time_hour,result
"Burwood Station, Platform 6",213496.0,T2,0.0,12.0,0
"Burwood Station, Platform 6",213496.0,T2,0.0,12.0,0
"Burwood Station, Platform 6",213496.0,T2,0.0,10.0,0
"Burwood Station, Platform 6",213496.0,T2,264.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,220.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,247.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,260.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,507.0,17.0,1
"Burwood Station, Platform 6",213496.0,T2,218.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,196.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,216.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,327.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,319.0,17.0,0
"Burwood Station, Platform 6",213496.0,T2,512.0,17.0,1
"Burwood Station, Platform 6",213496.0,T2,564.0,17.0,1
"Burwood Station, Platform 6",213496.0,T2,625.0,17.0,1
"Burwood Station, Platform 6",213496.0,T2,713.0,17.0,1
"Burwood Station, Platform 6",213496.0,T2,0.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,0.0,20.0,0
"Strathfield Station, Platform 8",2135238.0,T2,0.0,9.0,0
"Strathfield Station, Platform 8",2135238.0,T2,18.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,0.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,178.0,22.0,0
"Strathfield Station, Platform 8",2135238.0,T2,249.0,22.0,0
"Strathfield Station, Platform 8",2135238.0,T2,271.0,22.0,0
"Strathfield Station, Platform 8",2135238.0,T2,275.0,22.0,0
"Strathfield Station, Platform 8",2135238.0,T2,0.0,22.0,0
"Strathfield Station, Platform 8",2135238.0,T2,0.0,12.0,0
"Strathfield Station, Platform 8",2135238.0,T2,58.0,12.0,0
"Strathfield Station, Platform 8",2135238.0,T2,0.0,10.0,0
"Strathfield Station, Platform 8",2135238.0,T2,264.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,220.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,247.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,260.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,507.0,17.0,1
"Strathfield Station, Platform 8",2135238.0,T2,218.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,196.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,216.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,327.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,319.0,17.0,0
"Strathfield Station, Platform 8",2135238.0,T2,512.0,17.0,1
"Strathfield Station, Platform 8",2135238.0,T2,564.0,17.0,1
"Strathfield Station, Platform 8",2135238.0,T2,625.0,17.0,1
"Strathfield Station, Platform 8",2135238.0,T2,713.0,17.0,1
"Strathfield Station, Platform 8",2135238.0,T2,719.0,17.0,1
"Strathfield Station, Platform 8",2135238.0,T2,0.0,17.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,20.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,20.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,9.0,0
"Flemington Station, Platform 4",214064.0,T2,148.0,22.0,0
"Flemington Station, Platform 4",214064.0,T2,219.0,22.0,0
"Flemington Station, Platform 4",214064.0,T2,241.0,22.0,0
"Flemington Station, Platform 4",214064.0,T2,245.0,22.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,22.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,22.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,12.0,0
"Flemington Station, Platform 4",214064.0,T2,28.0,12.0,0
"Flemington Station, Platform 4",214064.0,T2,0.0,10.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,20.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,9.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,9.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,148.0,22.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,219.0,22.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,241.0,22.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,245.0,22.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,285.0,22.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,22.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,12.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,28.0,12.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,0.0,12.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,234.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,190.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,217.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,230.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,477.0,17.0,1
"Lidcombe Station, Platform 4",2141314.0,T2,188.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,166.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,186.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,297.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,289.0,17.0,0
"Lidcombe Station, Platform 4",2141314.0,T2,482.0,17.0,1
"Lidcombe Station, Platform 4",2141314.0,T2,534.0,17.0,1
"Lidcombe Station, Platform 4",2141314.0,T2,595.0,17.0,1
"Lidcombe Station, Platform 4",2141314.0,T2,683.0,18.0,1
"Lidcombe Station, Platform 4",2141314.0,T2,689.0,18.0,1
"Lidcombe Station, Platform 4",2141314.0,T2,744.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,0.0,20.0,0
"Auburn Station, Platform 4",2144244.0,T2,0.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,148.0,22.0,0
"Auburn Station, Platform 4",2144244.0,T2,219.0,22.0,0
"Auburn Station, Platform 4",2144244.0,T2,241.0,22.0,0
"Auburn Station, Platform 4",2144244.0,T2,245.0,22.0,0
"Auburn Station, Platform 4",2144244.0,T2,285.0,22.0,0
"Auburn Station, Platform 4",2144244.0,T2,269.0,22.0,0
"Auburn Station, Platform 4",2144244.0,T2,0.0,12.0,0
"Auburn Station, Platform 4",2144244.0,T2,28.0,12.0,0
"Auburn Station, Platform 4",2144244.0,T2,0.0,12.0,0
"Auburn Station, Platform 4",2144244.0,T2,234.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,190.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,217.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,230.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,477.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,188.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,166.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,186.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,297.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,289.0,17.0,0
"Auburn Station, Platform 4",2144244.0,T2,482.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,534.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,595.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,683.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,689.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,744.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,785.0,18.0,1
"Auburn Station, Platform 4",2144244.0,T2,0.0,18.0,0
"Clyde Station, Platform 5",2142315.0,T2,0.0,20.0,0
"Clyde Station, Platform 5",2142315.0,T2,0.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,234.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,190.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,217.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,230.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,477.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,188.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,166.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,186.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,297.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,289.0,17.0,0
"Clyde Station, Platform 5",2142315.0,T2,482.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,534.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,595.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,683.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,689.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,744.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,785.0,18.0,1
"Clyde Station, Platform 5",2142315.0,T2,0.0,18.0,0
"Granville Station, Platform 4",2142324.0,T2,0.0,20.0,0
"Granville Station, Platform 4",2142324.0,T2,352.0,9.0,0
"Granville Station, Platform 4",2142324.0,T2,417.0,9.0,1
"Granville Station, Platform 4",2142324.0,T2,579.0,10.0,1
"Granville Station, Platform 4",2142324.0,T2,0.0,10.0,0
"Granville Station, Platform 4",2142324.0,T2,0.0,17.0,0
"Granville Station, Platform 4",2142324.0,T2,148.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,219.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,241.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,245.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,285.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,269.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,235.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,0.0,22.0,0
"Granville Station, Platform 4",2142324.0,T2,0.0,12.0,0
"Granville Station, Platform 4",2142324.0,T2,28.0,12.0,0
"Granville Station, Platform 4",2142324.0,T2,15.0,10.0,0
"Granville Station, Platform 4",2142324.0,T2,118.0,10.0,0
"Granville Station, Platform 4",2142324.0,T2,160.0,10.0,0
"Granville Station, Platform 4",2142324.0,T2,0.0,10.0,0
"Granville Station, Platform 4",2142324.0,T2,234.0,18.0,0
"Granville Station, Platform 4",2142324.0,T2,190.0,17.0,0
"Granville Station, Platform 4",2142324.0,T2,217.0,18.0,0
"Granville Station, Platform 4",2142324.0,T2,230.0,18.0,0
"Granville Station, Platform 4",2142324.0,T2,477.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,188.0,17.0,0
"Granville Station, Platform 4",2142324.0,T2,166.0,17.0,0
"Granville Station, Platform 4",2142324.0,T2,186.0,17.0,0
"Granville Station, Platform 4",2142324.0,T2,297.0,18.0,0
"Granville Station, Platform 4",2142324.0,T2,289.0,18.0,0
"Granville Station, Platform 4",2142324.0,T2,482.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,534.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,595.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,683.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,689.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,744.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,785.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,796.0,18.0,1
"Granville Station, Platform 4",2142324.0,T2,0.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,0.0,20.0,0
"Merrylands Station, Platform 2",2160262.0,T2,352.0,9.0,0
"Merrylands Station, Platform 2",2160262.0,T2,417.0,10.0,1
"Merrylands Station, Platform 2",2160262.0,T2,579.0,10.0,1
"Merrylands Station, Platform 2",2160262.0,T2,0.0,10.0,0
"Merrylands Station, Platform 2",2160262.0,T2,0.0,17.0,0
"Merrylands Station, Platform 2",2160262.0,T2,148.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,219.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,241.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,245.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,285.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,269.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,235.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,0.0,22.0,0
"Merrylands Station, Platform 2",2160262.0,T2,0.0,12.0,0
"Merrylands Station, Platform 2",2160262.0,T2,28.0,12.0,0
"Merrylands Station, Platform 2",2160262.0,T2,6.0,12.0,0
"Merrylands Station, Platform 2",2160262.0,T2,0.0,12.0,0
"Merrylands Station, Platform 2",2160262.0,T2,15.0,10.0,0
"Merrylands Station, Platform 2",2160262.0,T2,118.0,10.0,0
"Merrylands Station, Platform 2",2160262.0,T2,160.0,10.0,0
"Merrylands Station, Platform 2",2160262.0,T2,0.0,10.0,0
"Merrylands Station, Platform 2",2160262.0,T2,234.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,190.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,217.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,230.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,477.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,188.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,166.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,186.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,297.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,289.0,18.0,0
"Merrylands Station, Platform 2",2160262.0,T2,482.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,534.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,595.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,683.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,689.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,744.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,785.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,796.0,18.0,1
"Merrylands Station, Platform 2",2160262.0,T2,0.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,21.0,0
"Guildford Station, Platform 2",2161252.0,T2,352.0,10.0,0
"Guildford Station, Platform 2",2161252.0,T2,417.0,10.0,1
"Guildford Station, Platform 2",2161252.0,T2,579.0,10.0,1
"Guildford Station, Platform 2",2161252.0,T2,596.0,10.0,1
"Guildford Station, Platform 2",2161252.0,T2,0.0,10.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,17.0,0
"Guildford Station, Platform 2",2161252.0,T2,148.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,219.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,241.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,245.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,285.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,269.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,235.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,22.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,12.0,0
"Guildford Station, Platform 2",2161252.0,T2,28.0,12.0,0
"Guildford Station, Platform 2",2161252.0,T2,6.0,12.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,12.0,0
"Guildford Station, Platform 2",2161252.0,T2,15.0,11.0,0
"Guildford Station, Platform 2",2161252.0,T2,118.0,11.0,0
"Guildford Station, Platform 2",2161252.0,T2,160.0,11.0,0
"Guildford Station, Platform 2",2161252.0,T2,166.0,11.0,0
"Guildford Station, Platform 2",2161252.0,T2,0.0,11.0,0
"Guildford Station, Platform 2",2161252.0,T2,234.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,190.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,217.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,230.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,477.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,188.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,166.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,186.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,297.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,289.0,18.0,0
"Guildford Station, Platform 2",2161252.0,T2,482.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,534.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,595.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,683.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,689.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,744.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,785.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,796.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,819.0,18.0,1
"Guildford Station, Platform 2",2161252.0,T2,0.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,0.0,21.0,0
"Yennora Station, Platform 2",2161262.0,T2,352.0,10.0,0
"Yennora Station, Platform 2",2161262.0,T2,417.0,10.0,1
"Yennora Station, Platform 2",2161262.0,T2,579.0,10.0,1
"Yennora Station, Platform 2",2161262.0,T2,596.0,10.0,1
"Yennora Station, Platform 2",2161262.0,T2,0.0,10.0,0
"Yennora Station, Platform 2",2161262.0,T2,0.0,17.0,0
"Yennora Station, Platform 2",2161262.0,T2,148.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,219.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,241.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,245.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,285.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,269.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,235.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,248.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,0.0,22.0,0
"Yennora Station, Platform 2",2161262.0,T2,0.0,12.0,0
"Yennora Station, Platform 2",2161262.0,T2,28.0,12.0,0
"Yennora Station, Platform 2",2161262.0,T2,6.0,12.0,0
"Yennora Station, Platform 2",2161262.0,T2,15.0,11.0,0
"Yennora Station, Platform 2",2161262.0,T2,118.0,11.0,0
"Yennora Station, Platform 2",2161262.0,T2,160.0,11.0,0
"Yennora Station, Platform 2",2161262.0,T2,166.0,11.0,0
"Yennora Station, Platform 2",2161262.0,T2,0.0,11.0,0
"Yennora Station, Platform 2",2161262.0,T2,234.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,190.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,217.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,230.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,477.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,188.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,166.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,186.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,297.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,289.0,18.0,0
"Yennora Station, Platform 2",2161262.0,T2,482.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,534.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,595.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,683.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,689.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,744.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,785.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,796.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,819.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,878.0,18.0,1
"Yennora Station, Platform 2",2161262.0,T2,0.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,0.0,21.0,0
"Fairfield Station, Platform 2",2165202.0,T2,352.0,10.0,0
"Fairfield Station, Platform 2",2165202.0,T2,417.0,10.0,1
"Fairfield Station, Platform 2",2165202.0,T2,579.0,10.0,1
"Fairfield Station, Platform 2",2165202.0,T2,596.0,10.0,1
"Fairfield Station, Platform 2",2165202.0,T2,560.0,10.0,1
"Fairfield Station, Platform 2",2165202.0,T2,0.0,10.0,0
"Fairfield Station, Platform 2",2165202.0,T2,0.0,17.0,0
"Fairfield Station, Platform 2",2165202.0,T2,148.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,219.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,241.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,245.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,285.0,23.0,0
"Fairfield Station, Platform 2",2165202.0,T2,269.0,23.0,0
"Fairfield Station, Platform 2",2165202.0,T2,235.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,248.0,23.0,0
"Fairfield Station, Platform 2",2165202.0,T2,193.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,0.0,22.0,0
"Fairfield Station, Platform 2",2165202.0,T2,0.0,12.0,0
"Fairfield Station, Platform 2",2165202.0,T2,28.0,12.0,0
"Fairfield Station, Platform 2",2165202.0,T2,6.0,12.0,0
"Fairfield Station, Platform 2",2165202.0,T2,15.0,11.0,0
"Fairfield Station, Platform 2",2165202.0,T2,118.0,11.0,0
"Fairfield Station, Platform 2",2165202.0,T2,160.0,11.0,0
"Fairfield Station, Platform 2",2165202.0,T2,166.0,11.0,0
"Fairfield Station, Platform 2",2165202.0,T2,108.0,11.0,0
"Fairfield Station, Platform 2",2165202.0,T2,0.0,11.0,0
"Fairfield Station, Platform 2",2165202.0,T2,234.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,190.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,217.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,230.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,477.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,188.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,166.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,186.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,297.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,289.0,18.0,0
"Fairfield Station, Platform 2",2165202.0,T2,482.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,534.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,595.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,683.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,689.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,744.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,785.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,796.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,819.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,878.0,18.0,1
"Fairfield Station, Platform 2",2165202.0,T2,0.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,21.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,5.0,21.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,352.0,10.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,417.0,10.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,579.0,10.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,596.0,10.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,560.0,10.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,10.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,17.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,148.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,219.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,241.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,245.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,285.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,269.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,235.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,248.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,193.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,23.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,12.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,28.0,12.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,6.0,12.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,15.0,11.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,118.0,11.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,160.0,11.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,166.0,11.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,108.0,11.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,11.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,234.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,190.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,217.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,230.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,477.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,188.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,166.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,186.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,297.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,289.0,18.0,0
"Canley Vale Station, Platform 2",2166282.0,T2,482.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,534.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,595.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,683.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,689.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,744.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,785.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,796.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,819.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,878.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,894.0,18.0,1
"Canley Vale Station, Platform 2",2166282.0,T2,0.0,18.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,0.0,21.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,5.0,21.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,352.0,10.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,417.0,10.0,1
"Cabramatta Station, Platform 2",2166272.0,T2,579.0,10.0,1
"Cabramatta Station, Platform 2",2166272.0,T2,596.0,10.0,1
"Cabramatta Station, Platform 2",2166272.0,T2,560.0,10.0,1
"Cabramatta Station, Platform 2",2166272.0,T2,525.0,10.0,1
"Cabramatta Station, Platform 2",2166272.0,T2,0.0,10.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,0.0,17.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,94.0,23.0,0
"Cabramatta Station, Platform 2",2166272.0,T2,165.0,23.0,0
