stop_id,arrival_delay,departure_delay,stop_lat,stop_lon,arrival_time_hour,departure_time_hour,line_id_label,on_time
2145662,55,55,-33.8083568174134,150.987724846387,13,13,4,0
2145662,76,76,-33.8083568174134,150.987724846387,13,13,4,0
2145662,82,82,-33.8083568174134,150.987724846387,13,13,4,0
2145662,0,0,-33.8083568174134,150.987724846387,13,13,4,1
2145662,32,32,-33.8083568174134,150.987724846387,13,13,4,0
2145662,81,81,-33.8083568174134,150.987724846387,13,13,4,0
2145662,210,210,-33.8083568174134,150.987724846387,13,13,4,0
2145662,167,167,-33.8083568174134,150.987724846387,13,13,4,0
2145662,74,74,-33.8083568174134,150.987724846387,14,14,4,0
2145662,0,0,-33.8083568174134,150.987724846387,13,13,4,1
2145662,102,102,-33.8083568174134,150.987724846387,14,14,4,0
2145662,52,52,-33.8083568174134,150.987724846387,14,14,4,0
2145662,64,64,-33.8083568174134,150.987724846387,14,14,4,0
2145662,203,203,-33.8083568174134,150.987724846387,14,14,4,0
2145662,173,173,-33.8083568174134,150.987724846387,14,14,4,0
2145662,0,0,-33.8083568174134,150.987724846387,14,14,4,1
2762121,0,0,-33.704663511434305,150.873938291747,6,7,4,1
2762121,0,0,-33.704663511434305,150.873938291747,10,10,4,1
2762121,0,0,-33.704663511434305,150.873938291747,9,9,4,1
2762121,0,0,-33.704663511434305,150.873938291747,9,9,4,1
2762121,0,0,-33.704663511434305,150.873938291747,7,7,4,1
2762121,0,0,-33.704663511434305,150.873938291747,11,11,4,1
2762121,0,0,-33.704663511434305,150.873938291747,10,10,4,1
2762121,0,0,-33.704663511434305,150.873938291747,11,11,4,1
2762121,20,20,-33.704663511434305,150.873938291747,9,9,4,0
2762121,12,12,-33.704663511434305,150.873938291747,9,9,4,0
2762121,30,30,-33.704663511434305,150.873938291747,9,9,4,0
2762121,0,0,-33.704663511434305,150.873938291747,9,9,4,1
2762121,32,32,-33.704663511434305,150.873938291747,10,10,4,0
2762121,50,50,-33.704663511434305,150.873938291747,10,10,4,0
2762121,42,42,-33.704663511434305,150.873938291747,10,10,4,0
2762121,70,70,-33.704663511434305,150.873938291747,10,10,4,0
2762121,0,0,-33.704663511434305,150.873938291747,13,13,4,1
2762121,0,0,-33.704663511434305,150.873938291747,12,12,4,1
2762121,0,0,-33.704663511434305,150.873938291747,12,12,4,1
2762121,0,0,-33.704663511434305,150.873938291747,13,13,4,1
2762121,0,0,-33.704663511434305,150.873938291747,14,14,4,1
2762121,0,0,-33.704663511434305,150.873938291747,14,14,4,1
2762121,0,0,-33.704663511434305,150.873938291747,15,15,4,1
2762121,21,21,-33.704663511434305,150.873938291747,11,11,4,0
2762121,90,90,-33.704663511434305,150.873938291747,11,11,4,0
2762121,0,0,-33.704663511434305,150.873938291747,11,11,4,1
2762121,96,90,-33.704663511434305,150.873938291747,11,11,4,0
2762121,112,112,-33.704663511434305,150.873938291747,12,12,4,0
2762121,160,160,-33.704663511434305,150.873938291747,12,12,4,0
2762121,0,0,-33.704663511434305,150.873938291747,12,12,4,1
2762121,61,61,-33.704663511434305,150.873938291747,13,13,4,0
2762121,133,133,-33.704663511434305,150.873938291747,13,13,4,0
2762121,160,160,-33.704663511434305,150.873938291747,13,13,4,0
2762121,0,0,-33.704663511434305,150.873938291747,13,13,4,1
2762121,46,46,-33.704663511434305,150.873938291747,13,13,4,0
2762121,152,152,-33.704663511434305,150.873938291747,13,13,4,0
2762121,180,180,-33.704663511434305,150.873938291747,13,13,4,0
2762121,0,0,-33.704663511434305,150.873938291747,13,13,4,1
2762121,0,0,-33.704663511434305,150.873938291747,11,11,4,1
2762121,0,0,-33.704663511434305,150.873938291747,11,11,4,1
2763171,0,0,-33.7277070253301,150.886493037051,7,7,4,1
2763171,0,0,-33.7277070253301,150.886493037051,7,7,4,1
2763171,0,0,-33.7277070253301,150.886493037051,8,8,4,1
2763171,0,0,-33.7277070253301,150.886493037051,10,10,4,1
2763171,0,0,-33.7277070253301,150.886493037051,9,9,4,1
2763171,0,0,-33.7277070253301,150.886493037051,9,9,4,1
2763171,0,0,-33.7277070253301,150.886493037051,7,7,4,1
2763171,18,18,-33.7277070253301,150.886493037051,8,8,4,0
2763171,74,74,-33.7277070253301,150.886493037051,8,8,4,0
2763171,0,0,-33.7277070253301,150.886493037051,8,8,4,1
2763171,0,0,-33.7277070253301,150.886493037051,11,11,4,1
2763171,0,0,-33.7277070253301,150.886493037051,10,10,4,1
2763171,0,0,-33.7277070253301,150.886493037051,11,11,4,1
2763171,20,20,-33.7277070253301,150.886493037051,9,9,4,0
2763171,12,12,-33.7277070253301,150.886493037051,9,9,4,0
2763171,30,30,-33.7277070253301,150.886493037051,9,9,4,0
2763171,128,128,-33.7277070253301,150.886493037051,9,9,4,0
2763171,127,170,-33.7277070253301,150.886493037051,9,9,4,0
2763171,32,32,-33.7277070253301,150.886493037051,10,10,4,0
2763171,50,50,-33.7277070253301,150.886493037051,10,10,4,0
2763171,42,42,-33.7277070253301,150.886493037051,10,10,4,0
2763171,70,70,-33.7277070253301,150.886493037051,10,10,4,0
2763171,0,0,-33.7277070253301,150.886493037051,10,10,4,1
2763171,0,0,-33.7277070253301,150.886493037051,13,13,4,1
2763171,0,0,-33.7277070253301,150.886493037051,12,12,4,1
2763171,0,0,-33.7277070253301,150.886493037051,12,12,4,1
2763171,0,0,-33.7277070253301,150.886493037051,13,13,4,1
2763171,0,0,-33.7277070253301,150.886493037051,14,14,4,1
2763171,0,0,-33.7277070253301,150.886493037051,14,14,4,1
2763171,0,0,-33.7277070253301,150.886493037051,15,15,4,1
2763171,21,21,-33.7277070253301,150.886493037051,11,11,4,0
2763171,90,90,-33.7277070253301,150.886493037051,11,11,4,0
2763171,0,0,-33.7277070253301,150.886493037051,11,11,4,1
2763171,0,0,-33.7277070253301,150.886493037051,11,11,4,1
2763171,90,90,-33.7277070253301,150.886493037051,11,11,4,0
2763171,112,112,-33.7277070253301,150.886493037051,12,12,4,0
2763171,160,160,-33.7277070253301,150.886493037051,12,12,4,0
2763171,0,0,-33.7277070253301,150.886493037051,12,12,4,1
2763171,61,61,-33.7277070253301,150.886493037051,13,13,4,0
2763171,133,133,-33.7277070253301,150.886493037051,13,13,4,0
2763171,160,160,-33.7277070253301,150.886493037051,13,13,4,0
2763171,0,0,-33.7277070253301,150.886493037051,13,13,4,1
2763171,46,46,-33.7277070253301,150.886493037051,13,13,4,0
2763171,152,152,-33.7277070253301,150.886493037051,13,13,4,0
2763171,180,180,-33.7277070253301,150.886493037051,13,13,4,0
2763171,0,0,-33.7277070253301,150.886493037051,13,13,4,1
2763171,0,0,-33.7277070253301,150.886493037051,11,11,4,1
2763171,0,0,-33.7277070253301,150.886493037051,11,11,4,1
2763171,0,0,-33.7277070253301,150.886493037051,15,15,4,1
2763171,10,67,-33.7277070253301,150.886493037051,15,15,4,0
2148541,0,0,-33.7462066086715,150.900208295775,7,7,4,1
2148541,0,0,-33.7462066086715,150.900208295775,7,7,4,1
2148541,0,0,-33.7462066086715,150.900208295775,8,8,4,1
2148541,0,0,-33.7462066086715,150.900208295775,10,10,4,1
2148541,0,0,-33.7462066086715,150.900208295775,9,9,4,1
2148541,0,0,-33.7462066086715,150.900208295775,9,9,4,1
2148541,0,0,-33.7462066086715,150.900208295775,7,7,4,1
2148541,18,18,-33.7462066086715,150.900208295775,8,8,4,0
2148541,74,74,-33.7462066086715,150.900208295775,8,8,4,0
2148541,0,0,-33.7462066086715,150.900208295775,8,8,4,1
2148541,0,0,-33.7462066086715,150.900208295775,11,11,4,1
2148541,0,0,-33.7462066086715,150.900208295775,10,10,4,1
2148541,0,0,-33.7462066086715,150.900208295775,11,11,4,1
2148541,20,20,-33.7462066086715,150.900208295775,9,9,4,0
2148541,12,12,-33.7462066086715,150.900208295775,9,9,4,0
2148541,30,30,-33.7462066086715,150.900208295775,9,9,4,0
2148541,128,128,-33.7462066086715,150.900208295775,9,9,4,0
2148541,170,170,-33.7462066086715,150.900208295775,9,9,4,0
2148541,0,0,-33.7462066086715,150.900208295775,9,9,4,1
2148541,32,32,-33.7462066086715,150.900208295775,10,10,4,0
2148541,50,50,-33.7462066086715,150.900208295775,10,10,4,0
2148541,42,12,-33.7462066086715,150.900208295775,10,10,4,0
2148541,70,40,-33.7462066086715,150.900208295775,10,10,4,0
2148541,16,0,-33.7462066086715,150.900208295775,10,10,4,0
2148541,0,0,-33.7462066086715,150.900208295775,13,13,4,1
2148541,0,0,-33.7462066086715,150.900208295775,12,12,4,1
2148541,0,0,-33.7462066086715,150.900208295775,12,12,4,1
2148541,0,0,-33.7462066086715,150.900208295775,13,13,4,1
2148541,0,0,-33.7462066086715,150.900208295775,14,14,4,1
2148541,0,0,-33.7462066086715,150.900208295775,14,14,4,1
2148541,0,0,-33.7462066086715,150.900208295775,15,15,4,1
2148541,21,0,-33.7462066086715,150.900208295775,11,11,4,0
2148541,90,60,-33.7462066086715,150.900208295775,11,11,4,0
2148541,70,40,-33.7462066086715,150.900208295775,11,11,4,0
2148541,90,60,-33.7462066086715,150.900208295775,11,11,4,0
2148541,112,82,-33.7462066086715,150.900208295775,12,12,4,0
2148541,160,130,-33.7462066086715,150.900208295775,12,12,4,0
2148541,30,0,-33.7462066086715,150.900208295775,12,12,4,0
2148541,61,31,-33.7462066086715,150.900208295775,13,13,4,0
2148541,133,103,-33.7462066086715,150.900208295775,13,13,4,0
2148541,160,130,-33.7462066086715,150.900208295775,13,13,4,0
2148541,76,46,-33.7462066086715,150.900208295775,13,13,4,0
2148541,0,0,-33.7462066086715,150.900208295775,13,13,4,1
2148541,46,16,-33.7462066086715,150.900208295775,13,13,4,0
2148541,152,122,-33.7462066086715,150.900208295775,13,13,4,0
2148541,180,150,-33.7462066086715,150.900208295775,13,13,4,0
2148541,75,45,-33.7462066086715,150.900208295775,13,13,4,0
2148541,0,0,-33.7462066086715,150.900208295775,13,13,4,1
2148541,20,20,-33.7462066086715,150.900208295775,14,14,4,0
2148541,0,0,-33.7462066086715,150.900208295775,11,11,4,1
2148541,0,0,-33.7462066086715,150.900208295775,11,11,4,1
2148541,0,0,-33.7462066086715,150.900208295775,15,15,4,1
2148541,67,67,-33.7462066086715,150.900208295775,15,15,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,7,7,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,7,7,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,8,8,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,10,10,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,9,9,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,9,9,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,7,7,4,1
2148531,18,0,-33.7681540474539,150.90801219365102,8,8,4,0
2148531,74,44,-33.7681540474539,150.90801219365102,8,8,4,0
2148531,8,0,-33.7681540474539,150.90801219365102,8,8,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,8,8,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,11,11,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,10,10,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,11,11,4,1
2148531,20,0,-33.7681540474539,150.90801219365102,9,9,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,9,9,4,1
2148531,12,0,-33.7681540474539,150.90801219365102,9,9,4,0
2148531,30,0,-33.7681540474539,150.90801219365102,9,9,4,0
2148531,128,98,-33.7681540474539,150.90801219365102,9,9,4,0
2148531,170,140,-33.7681540474539,150.90801219365102,9,9,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,9,9,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,9,9,4,1
2148531,32,2,-33.7681540474539,150.90801219365102,10,10,4,0
2148531,50,20,-33.7681540474539,150.90801219365102,10,10,4,0
2148531,12,0,-33.7681540474539,150.90801219365102,10,10,4,0
2148531,40,0,-33.7681540474539,150.90801219365102,10,10,4,0
2148531,1,0,-33.7681540474539,150.90801219365102,10,10,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,13,13,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,12,12,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,12,12,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,13,13,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,14,14,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,14,14,4,1
2148531,0,0,-33.7681540474539,150.90801219365102,15,15,4,1
2148531,60,12,-33.7681540474539,150.90801219365102,11,11,4,0
2148531,40,0,-33.7681540474539,150.90801219365102,11,11,4,0
2148531,16,0,-33.7681540474539,150.90801219365102,11,11,4,0
2148531,60,12,-33.7681540474539,150.90801219365102,11,11,4,0
2148531,82,34,-33.7681540474539,150.90801219365102,12,12,4,0
2148531,0,0,-33.7681540474539,150.90801219365102,12,12,4,1
